,Variable,Year,Province,Value,Admin_Lvl,Region,Unit
1303,Poverty Incidence among Families (%),2012,Eastern Samar,55.4,Province,Region VIII,%
1304,Poverty Incidence among Families (%),2015,Eastern Samar,37.4,Province,Region VIII,%
1305,Magnitude of Poor Families,1991,Eastern Samar,,Province,Region VIII, families
1306,Magnitude of Poor Families,2006,Eastern Samar,34344.0,Province,Region VIII, families
1307,Magnitude of Poor Families,2009,Eastern Samar,43489.0,Province,Region VIII, families
1308,Magnitude of Poor Families,2012,Eastern Samar,52189.0,Province,Region VIII, families
1309,Magnitude of Poor Families,2015,Eastern Samar,37919.0,Province,Region VIII, families
1310,Poverty Incidence among Population (%),1991,Eastern Samar,,Province,Region VIII,%
1311,Poverty Incidence among Population (%),2006,Eastern Samar,51.3,Province,Region VIII,%
1312,Poverty Incidence among Population (%),2009,Eastern Samar,56.4,Province,Region VIII,%
1313,Poverty Incidence among Population (%),2012,Eastern Samar,63.7,Province,Region VIII,%
1314,Poverty Incidence among Population (%),2015,Eastern Samar,46.3,Province,Region VIII,%
1315,Magnitude of Poor Population,1991,Eastern Samar,,Province,Region VIII, people
1316,Magnitude of Poor Population,2006,Eastern Samar,223131.0,Province,Region VIII, people
1317,Magnitude of Poor Population,2009,Eastern Samar,236588.0,Province,Region VIII, people
1318,Magnitude of Poor Population,2012,Eastern Samar,279607.0,Province,Region VIII, people
1319,Magnitude of Poor Population,2015,Eastern Samar,226309.0,Province,Region VIII, people
1320,Subsistence Incidence among Population (%),1991,Eastern Samar,,Province,Region VIII,%
1321,Subsistence Incidence among Population (%),2006,Eastern Samar,31.0,Province,Region VIII,%
1322,Subsistence Incidence among Population (%),2009,Eastern Samar,34.5,Province,Region VIII,%
1323,Subsistence Incidence among Population (%),2012,Eastern Samar,38.1,Province,Region VIII,%
1324,Subsistence Incidence among Population (%),2015,Eastern Samar,24.6,Province,Region VIII,%
1325,Magnitude of Subsistence Poor Population,1991,Eastern Samar,,Province,Region VIII, people
1326,Magnitude of Subsistence Poor Population,2006,Eastern Samar,134811.0,Province,Region VIII, people
1327,Magnitude of Subsistence Poor Population,2009,Eastern Samar,144702.0,Province,Region VIII, people
1328,Magnitude of Subsistence Poor Population,2012,Eastern Samar,167151.0,Province,Region VIII, people
1329,Magnitude of Subsistence Poor Population,2015,Eastern Samar,120427.0,Province,Region VIII, people
1330,Annual Per Capita Poverty Threshold (in Pesos),1991,Guimaras,,Province,Region VI, PHP
1331,Annual Per Capita Poverty Threshold (in Pesos),2006,Guimaras,12798.0,Province,Region VI, PHP
1332,Annual Per Capita Poverty Threshold (in Pesos),2009,Guimaras,16204.0,Province,Region VI, PHP
1333,Annual Per Capita Poverty Threshold (in Pesos),2012,Guimaras,18926.0,Province,Region VI, PHP
1334,Annual Per Capita Poverty Threshold (in Pesos),2015,Guimaras,23136.0,Province,Region VI, PHP
1335,Poverty Incidence among Families (%),1991,Guimaras,,Province,Region VI,%
1336,Poverty Incidence among Families (%),2006,Guimaras,19.7,Province,Region VI,%
1337,Poverty Incidence among Families (%),2009,Guimaras,13.4,Province,Region VI,%
1338,Poverty Incidence among Families (%),2012,Guimaras,16.9,Province,Region VI,%
1339,Poverty Incidence among Families (%),2015,Guimaras,4.8,Province,Region VI,%
1340,Magnitude of Poor Families,1991,Guimaras,,Province,Region VI, families
1341,Magnitude of Poor Families,2006,Guimaras,6330.0,Province,Region VI, families
1342,Magnitude of Poor Families,2009,Guimaras,4665.0,Province,Region VI, families
1343,Magnitude of Poor Families,2012,Guimaras,6345.0,Province,Region VI, families
1344,Magnitude of Poor Families,2015,Guimaras,1594.0,Province,Region VI, families
1345,Poverty Incidence among Population (%),1991,Guimaras,,Province,Region VI,%
1346,Poverty Incidence among Population (%),2006,Guimaras,25.3,Province,Region VI,%
1347,Poverty Incidence among Population (%),2009,Guimaras,20.7,Province,Region VI,%
1348,Poverty Incidence among Population (%),2012,Guimaras,25.2,Province,Region VI,%
1349,Poverty Incidence among Population (%),2015,Guimaras,5.2,Province,Region VI,%
1350,Magnitude of Poor Population,1991,Guimaras,,Province,Region VI, people
1351,Magnitude of Poor Population,2006,Guimaras,38435.0,Province,Region VI, people
1352,Magnitude of Poor Population,2009,Guimaras,37036.0,Province,Region VI, people
1353,Magnitude of Poor Population,2012,Guimaras,40090.0,Province,Region VI, people
1354,Magnitude of Poor Population,2015,Guimaras,8435.0,Province,Region VI, people
1355,Subsistence Incidence among Population (%),1991,Guimaras,,Province,Region VI,%
1356,Subsistence Incidence among Population (%),2006,Guimaras,2.9,Province,Region VI,%
1357,Subsistence Incidence among Population (%),2009,Guimaras,8.5,Province,Region VI,%
1358,Subsistence Incidence among Population (%),2012,Guimaras,10.9,Province,Region VI,%
1359,Subsistence Incidence among Population (%),2015,Guimaras,0.0,Province,Region VI,%
1360,Magnitude of Subsistence Poor Population,1991,Guimaras,,Province,Region VI, people
1361,Magnitude of Subsistence Poor Population,2006,Guimaras,4370.0,Province,Region VI, people
1362,Magnitude of Subsistence Poor Population,2009,Guimaras,15134.0,Province,Region VI, people
1363,Magnitude of Subsistence Poor Population,2012,Guimaras,17416.0,Province,Region VI, people
1364,Magnitude of Subsistence Poor Population,2015,Guimaras,0.0,Province,Region VI, people
1365,Annual Per Capita Poverty Threshold (in Pesos),1991,Ifugao,,Province,CAR, PHP
1366,Annual Per Capita Poverty Threshold (in Pesos),2006,Ifugao,14233.0,Province,CAR, PHP
1367,Annual Per Capita Poverty Threshold (in Pesos),2009,Ifugao,17321.0,Province,CAR, PHP
1368,Annual Per Capita Poverty Threshold (in Pesos),2012,Ifugao,20253.0,Province,CAR, PHP
1369,Annual Per Capita Poverty Threshold (in Pesos),2015,Ifugao,22673.0,Province,CAR, PHP
1370,Poverty Incidence among Families (%),1991,Ifugao,,Province,CAR,%
1371,Poverty Incidence among Families (%),2006,Ifugao,20.9,Province,CAR,%
1372,Poverty Incidence among Families (%),2009,Ifugao,23.9,Province,CAR,%
1373,Poverty Incidence among Families (%),2012,Ifugao,36.0,Province,CAR,%
1374,Poverty Incidence among Families (%),2015,Ifugao,26.1,Province,CAR,%
1375,Magnitude of Poor Families,1991,Ifugao,,Province,CAR, families
1376,Magnitude of Poor Families,2006,Ifugao,7575.0,Province,CAR, families
1377,Magnitude of Poor Families,2009,Ifugao,9263.0,Province,CAR, families
1378,Magnitude of Poor Families,2012,Ifugao,14950.0,Province,CAR, families
1379,Magnitude of Poor Families,2015,Ifugao,11133.0,Province,CAR, families
1380,Poverty Incidence among Population (%),1991,Ifugao,,Province,CAR,%
1381,Poverty Incidence among Population (%),2006,Ifugao,28.0,Province,CAR,%
1382,Poverty Incidence among Population (%),2009,Ifugao,32.1,Province,CAR,%
1383,Poverty Incidence among Population (%),2012,Ifugao,42.4,Province,CAR,%
1384,Poverty Incidence among Population (%),2015,Ifugao,32.5,Province,CAR,%
1385,Magnitude of Poor Population,1991,Ifugao,,Province,CAR, people
1386,Magnitude of Poor Population,2006,Ifugao,47642.0,Province,CAR, people
1387,Magnitude of Poor Population,2009,Ifugao,56194.0,Province,CAR, people
1388,Magnitude of Poor Population,2012,Ifugao,79680.0,Province,CAR, people
1389,Magnitude of Poor Population,2015,Ifugao,68321.0,Province,CAR, people
1390,Subsistence Incidence among Population (%),1991,Ifugao,,Province,CAR,%
1391,Subsistence Incidence among Population (%),2006,Ifugao,10.5,Province,CAR,%
1392,Subsistence Incidence among Population (%),2009,Ifugao,10.7,Province,CAR,%
1393,Subsistence Incidence among Population (%),2012,Ifugao,22.3,Province,CAR,%
1394,Subsistence Incidence among Population (%),2015,Ifugao,16.8,Province,CAR,%
1395,Magnitude of Subsistence Poor Population,1991,Ifugao,,Province,CAR, people
1396,Magnitude of Subsistence Poor Population,2006,Ifugao,17820.0,Province,CAR, people
1397,Magnitude of Subsistence Poor Population,2009,Ifugao,18649.0,Province,CAR, people
1398,Magnitude of Subsistence Poor Population,2012,Ifugao,41953.0,Province,CAR, people
1399,Magnitude of Subsistence Poor Population,2015,Ifugao,35386.0,Province,CAR, people
1400,Annual Per Capita Poverty Threshold (in Pesos),1991,Ilocos Norte,,Province,Region I, PHP
1401,Annual Per Capita Poverty Threshold (in Pesos),2006,Ilocos Norte,14512.0,Province,Region I, PHP
1402,Annual Per Capita Poverty Threshold (in Pesos),2009,Ilocos Norte,17990.0,Province,Region I, PHP
1403,Annual Per Capita Poverty Threshold (in Pesos),2012,Ilocos Norte,18953.0,Province,Region I, PHP
1404,Annual Per Capita Poverty Threshold (in Pesos),2015,Ilocos Norte,20615.0,Province,Region I, PHP
1405,Poverty Incidence among Families (%),1991,Ilocos Norte,,Province,Region I,%
1406,Poverty Incidence among Families (%),2006,Ilocos Norte,13.7,Province,Region I,%
1407,Poverty Incidence among Families (%),2009,Ilocos Norte,11.1,Province,Region I,%
1408,Poverty Incidence among Families (%),2012,Ilocos Norte,8.4,Province,Region I,%
1409,Poverty Incidence among Families (%),2015,Ilocos Norte,3.3,Province,Region I,%
1410,Magnitude of Poor Families,1991,Ilocos Norte,,Province,Region I, families
1411,Magnitude of Poor Families,2006,Ilocos Norte,16393.0,Province,Region I, families
1412,Magnitude of Poor Families,2009,Ilocos Norte,14045.0,Province,Region I, families
1413,Magnitude of Poor Families,2012,Ilocos Norte,11211.0,Province,Region I, families
1414,Magnitude of Poor Families,2015,Ilocos Norte,4848.0,Province,Region I, families
1415,Poverty Incidence among Population (%),1991,Ilocos Norte,,Province,Region I,%
1416,Poverty Incidence among Population (%),2006,Ilocos Norte,17.7,Province,Region I,%
1417,Poverty Incidence among Population (%),2009,Ilocos Norte,14.7,Province,Region I,%
1418,Poverty Incidence among Population (%),2012,Ilocos Norte,9.9,Province,Region I,%
1419,Poverty Incidence among Population (%),2015,Ilocos Norte,5.3,Province,Region I,%
1420,Magnitude of Poor Population,1991,Ilocos Norte,,Province,Region I, people
1421,Magnitude of Poor Population,2006,Ilocos Norte,94405.0,Province,Region I, people
1422,Magnitude of Poor Population,2009,Ilocos Norte,79794.0,Province,Region I, people
1423,Magnitude of Poor Population,2012,Ilocos Norte,55010.0,Province,Region I, people
1424,Magnitude of Poor Population,2015,Ilocos Norte,32822.0,Province,Region I, people
1425,Subsistence Incidence among Population (%),1991,Ilocos Norte,,Province,Region I,%
1426,Subsistence Incidence among Population (%),2006,Ilocos Norte,7.9,Province,Region I,%
1427,Subsistence Incidence among Population (%),2009,Ilocos Norte,4.2,Province,Region I,%
1428,Subsistence Incidence among Population (%),2012,Ilocos Norte,1.5,Province,Region I,%
1429,Subsistence Incidence among Population (%),2015,Ilocos Norte,0.0,Province,Region I,%
1430,Magnitude of Subsistence Poor Population,1991,Ilocos Norte,,Province,Region I, people
1431,Magnitude of Subsistence Poor Population,2006,Ilocos Norte,42245.0,Province,Region I, people
1432,Magnitude of Subsistence Poor Population,2009,Ilocos Norte,22908.0,Province,Region I, people
1433,Magnitude of Subsistence Poor Population,2012,Ilocos Norte,8610.0,Province,Region I, people
1434,Magnitude of Subsistence Poor Population,2015,Ilocos Norte,0.0,Province,Region I, people
1435,Annual Per Capita Poverty Threshold (in Pesos),1991,Ilocos Sur,,Province,Region I, PHP
1436,Annual Per Capita Poverty Threshold (in Pesos),2006,Ilocos Sur,14836.0,Province,Region I, PHP
1437,Annual Per Capita Poverty Threshold (in Pesos),2009,Ilocos Sur,18610.0,Province,Region I, PHP
1438,Annual Per Capita Poverty Threshold (in Pesos),2012,Ilocos Sur,20885.0,Province,Region I, PHP
1439,Annual Per Capita Poverty Threshold (in Pesos),2015,Ilocos Sur,22535.0,Province,Region I, PHP
1440,Poverty Incidence among Families (%),1991,Ilocos Sur,,Province,Region I,%
1441,Poverty Incidence among Families (%),2006,Ilocos Sur,16.4,Province,Region I,%
1442,Poverty Incidence among Families (%),2009,Ilocos Sur,13.4,Province,Region I,%
1443,Poverty Incidence among Families (%),2012,Ilocos Sur,13.7,Province,Region I,%
1444,Poverty Incidence among Families (%),2015,Ilocos Sur,9.5,Province,Region I,%
1445,Magnitude of Poor Families,1991,Ilocos Sur,,Province,Region I, families
1446,Magnitude of Poor Families,2006,Ilocos Sur,22174.0,Province,Region I, families
1447,Magnitude of Poor Families,2009,Ilocos Sur,19256.0,Province,Region I, families
1448,Magnitude of Poor Families,2012,Ilocos Sur,20886.0,Province,Region I, families
1449,Magnitude of Poor Families,2015,Ilocos Sur,15269.0,Province,Region I, families
1450,Poverty Incidence among Population (%),1991,Ilocos Sur,,Province,Region I,%
1451,Poverty Incidence among Population (%),2006,Ilocos Sur,20.8,Province,Region I,%
1452,Poverty Incidence among Population (%),2009,Ilocos Sur,18.1,Province,Region I,%
1453,Poverty Incidence among Population (%),2012,Ilocos Sur,17.3,Province,Region I,%
1454,Poverty Incidence among Population (%),2015,Ilocos Sur,12.1,Province,Region I,%
1455,Magnitude of Poor Population,1991,Ilocos Sur,,Province,Region I, people
1456,Magnitude of Poor Population,2006,Ilocos Sur,120162.0,Province,Region I, people
1457,Magnitude of Poor Population,2009,Ilocos Sur,107066.0,Province,Region I, people
1458,Magnitude of Poor Population,2012,Ilocos Sur,105196.0,Province,Region I, people
1459,Magnitude of Poor Population,2015,Ilocos Sur,86612.0,Province,Region I, people
1460,Subsistence Incidence among Population (%),1991,Ilocos Sur,,Province,Region I,%
1461,Subsistence Incidence among Population (%),2006,Ilocos Sur,6.5,Province,Region I,%
1462,Subsistence Incidence among Population (%),2009,Ilocos Sur,4.3,Province,Region I,%
1463,Subsistence Incidence among Population (%),2012,Ilocos Sur,7.6,Province,Region I,%
1464,Subsistence Incidence among Population (%),2015,Ilocos Sur,2.0,Province,Region I,%
1465,Magnitude of Subsistence Poor Population,1991,Ilocos Sur,,Province,Region I, people
1466,Magnitude of Subsistence Poor Population,2006,Ilocos Sur,37507.0,Province,Region I, people
1467,Magnitude of Subsistence Poor Population,2009,Ilocos Sur,25297.0,Province,Region I, people
1468,Magnitude of Subsistence Poor Population,2012,Ilocos Sur,46225.0,Province,Region I, people
1469,Magnitude of Subsistence Poor Population,2015,Ilocos Sur,14406.0,Province,Region I, people
1470,Annual Per Capita Poverty Threshold (in Pesos),1991,Iloilo,,Province,Region VI, PHP
1471,Annual Per Capita Poverty Threshold (in Pesos),2006,Iloilo,12965.0,Province,Region VI, PHP
1472,Annual Per Capita Poverty Threshold (in Pesos),2009,Iloilo,16448.0,Province,Region VI, PHP
1473,Annual Per Capita Poverty Threshold (in Pesos),2012,Iloilo,18827.0,Province,Region VI, PHP
1474,Annual Per Capita Poverty Threshold (in Pesos),2015,Iloilo,22117.0,Province,Region VI, PHP
1475,Poverty Incidence among Families (%),1991,Iloilo,,Province,Region VI,%
1476,Poverty Incidence among Families (%),2006,Iloilo,16.7,Province,Region VI,%
1477,Poverty Incidence among Families (%),2009,Iloilo,19.7,Province,Region VI,%
1478,Poverty Incidence among Families (%),2012,Iloilo,20.8,Province,Region VI,%
1479,Poverty Incidence among Families (%),2015,Iloilo,14.9,Province,Region VI,%
1480,Magnitude of Poor Families,1991,Iloilo,,Province,Region VI, families
1481,Magnitude of Poor Families,2006,Iloilo,71708.0,Province,Region VI, families
